order_id,customer_name,category,sub_category,city,order_date,region,sales,discount,profit,state,Year,Month,Date,Discount_Amt,dispatch_date,Profit Margin,store_id,store_name,product_id,dispatch_to_sale_days
OD148,Harish,Fruits & Veggies,Fresh Vegetables,Tirunelveli,05-12-2017,Central,1125,0.33,292.5,Tamil Nadu,2017,December,5,554,03-12-2017,26,1019,Store_1019,FrFr47,2
OD149,Veronica,Beverages,Health Drinks,Tenkasi,05-12-2017,Central,768,0.1,184.32,Tamil Nadu,2017,December,5,85,30-11-2017,24,1017,Store_1017,BeHe48,5
OD150,Ravi,"Eggs, Meat & Fish",Fish,Vellore,05-12-2017,Central,1985,0.26,734.45,Tamil Nadu,2017,December,5,697,03-12-2017,37,1021,Store_1021,EgFi49,2
OD151,Muneer,Food Grains,Rice,Bodi,05-12-2017,Central,2287,0.13,1029.15,Tamil Nadu,2017,December,5,342,01-12-2017,45,1000,Store_1000,FoRi50,4
OD152,Jackson,Snacks,Chocolates,Pudukottai,13-03-2017,West,1016,0.34,335.28,Tamil Nadu,2017,March,13,523,11-03-2017,33,1014,Store_1014,SnCh51,2
OD153,Amy,Snacks,Cookies,Namakkal,13-03-2017,West,852,0.26,76.68,Tamil Nadu,2017,March,13,299,09-03-2017,9,1011,Store_1011,SnCo52,4
OD154,Ram,Food Grains,Organic Staples,Ramanadhapuram,31-05-2016,West,1233,0.28,234.27,Tamil Nadu,2016,May,31,479,29-05-2016,19,1015,Store_1015,FoOr53,2
OD155,Jonas,Snacks,Noodles,Pudukottai,31-05-2016,West,2236,0.14,626.08,Tamil Nadu,2016,May,31,364,30-05-2016,28,1014,Store_1014,SnNo54,1
OD156,Ramesh,Fruits & Veggies,Fresh Vegetables,Viluppuram,31-05-2016,West,2188,0.32,809.56,Tamil Nadu,2016,May,31,1030,30-05-2016,37,1022,Store_1022,FrFr55,1
OD157,Peer,Snacks,Cookies,Coimbatore,28-05-2016,West,1114,0.2,456.74,Tamil Nadu,2016,May,28,278,24-05-2016,41,1002,Store_1002,SnCo56,4
OD158,Komal,Oil & Masala,Edible Oil & Ghee,Salem,01-03-2015,West,1774,0.15,620.9,Tamil Nadu,2015,March,1,313,24-02-2015,35,1016,Store_1016,OiEd57,5
OD159,Amy,Beverages,Soft Drinks,Karur,20-11-2017,Central,2364,0.21,1040.16,Tamil Nadu,2017,November,20,628,15-11-2017,44,1007,Store_1007,BeSo58,5
OD160,Amrish,Food Grains,Dals & Pulses,Madurai,20-11-2017,Central,1487,0.11,148.7,Tamil Nadu,2017,November,20,184,17-11-2017,10,1009,Store_1009,FoDa59,3
OD161,Yadav,Beverages,Soft Drinks,Ooty,11-05-2017,West,713,0.3,192.51,Tamil Nadu,2017,May,11,306,09-05-2017,27,1012,Store_1012,BeSo60,2
OD162,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,28-12-2016,East,737,0.2,280.06,Tamil Nadu,2016,December,28,184,23-12-2016,38,1006,Store_1006,EgFi61,5
OD163,Amrish,Snacks,Chocolates,Trichy,16-11-2017,West,1004,0.26,341.36,Tamil Nadu,2017,November,16,353,11-11-2017,34,1020,Store_1020,SnCh62,5
OD164,Hussain,Snacks,Cookies,Theni,07-11-2017,West,1516,0.32,121.28,Tamil Nadu,2017,November,7,713,05-11-2017,8,1018,Store_1018,SnCo63,2
OD165,Haseena,Food Grains,Atta & Flour,Ramanadhapuram,08-09-2015,Central,1442,0.28,605.64,Tamil Nadu,2015,September,8,561,05-09-2015,42,1015,Store_1015,FoAt64,3
OD166,Sudha,Beverages,Health Drinks,Madurai,08-09-2015,Central,1690,0.33,422.5,Tamil Nadu,2015,September,8,832,03-09-2015,25,1009,Store_1009,BeHe65,5
OD167,Adavan,Snacks,Chocolates,Bodi,08-09-2015,Central,2021,0.13,343.57,Tamil Nadu,2015,September,8,302,04-09-2015,17,1000,Store_1000,SnCh66,4
OD168,Aditi,"Eggs, Meat & Fish",Mutton,Ooty,08-09-2015,Central,2340,0.25,491.4,Tamil Nadu,2015,September,8,780,04-09-2015,21,1012,Store_1012,EgMu67,4
OD169,Krithika,Oil & Masala,Spices,Viluppuram,08-09-2015,Central,705,0.15,176.25,Tamil Nadu,2015,September,8,124,04-09-2015,25,1022,Store_1022,OiSp68,4
OD170,Sharon,"Eggs, Meat & Fish",Chicken,Trichy,08-09-2015,Central,1215,0.2,60.75,Tamil Nadu,2015,September,8,304,06-09-2015,5,1020,Store_1020,EgCh69,2
OD171,Akash,Food Grains,Dals & Pulses,Krishnagiri,08-09-2015,Central,552,0.25,237.36,Tamil Nadu,2015,September,8,184,03-09-2015,43,1008,Store_1008,FoDa70,5
OD172,Sabeela,Beverages,Health Drinks,Tirunelveli,05-08-2015,West,1412,0.11,564.8,Tamil Nadu,2015,August,5,175,01-08-2015,40,1019,Store_1019,BeHe71,4
OD173,Surya,Food Grains,Dals & Pulses,Tirunelveli,05-08-2015,West,791,0.32,150.29,Tamil Nadu,2015,August,5,372,01-08-2015,19,1019,Store_1019,FoDa72,4
OD174,Alan,Fruits & Veggies,Organic Vegetables,Viluppuram,05-08-2015,West,2476,0.33,420.92,Tamil Nadu,2015,August,5,1220,31-07-2015,17,1022,Store_1022,FrOr73,5
OD175,Aditi,Fruits & Veggies,Fresh Vegetables,Karur,14-09-2015,Central,1747,0.27,471.69,Tamil Nadu,2015,September,14,646,13-09-2015,27,1007,Store_1007,FrFr74,1
OD176,Shah,Fruits & Veggies,Organic Fruits,Pudukottai,14-09-2015,Central,1973,0.15,848.39,Tamil Nadu,2015,September,14,348,12-09-2015,43,1014,Store_1014,FrOr75,2
OD177,Mathew,Oil & Masala,Spices,Krishnagiri,21-04-2018,Central,2025,0.24,546.75,Tamil Nadu,2018,April,21,639,16-04-2018,27,1008,Store_1008,OiSp76,5
OD178,Rumaiza,Snacks,Noodles,Vellore,21-11-2016,East,1016,0.29,223.52,Tamil Nadu,2016,November,21,415,18-11-2016,22,1021,Store_1021,SnNo77,3
OD179,Arvind,Fruits & Veggies,Organic Fruits,Trichy,21-11-2016,East,689,0.3,55.12,Tamil Nadu,2016,November,21,295,16-11-2016,8,1020,Store_1020,FrOr78,5
OD180,Krithika,Food Grains,Atta & Flour,Karur,15-12-2016,East,1322,0.16,343.72,Tamil Nadu,2016,December,15,252,13-12-2016,26,1007,Store_1007,FoAt79,2
OD181,Arvind,Snacks,Cookies,Bodi,05-12-2015,Central,1605,0.25,433.35,Tamil Nadu,2015,December,5,535,03-12-2015,27,1000,Store_1000,SnCo80,2
OD182,Ravi,Beverages,Health Drinks,Namakkal,05-12-2015,Central,1718,0.2,171.8,Tamil Nadu,2015,December,5,430,03-12-2015,10,1011,Store_1011,BeHe81,2
OD183,Jonas,Oil & Masala,Edible Oil & Ghee,Madurai,19-11-2015,South,2177,0.35,783.72,Tamil Nadu,2015,November,19,1172,15-11-2015,36,1009,Store_1009,OiEd82,4
OD184,Surya,Food Grains,Organic Staples,Cumbum,19-11-2015,South,578,0.19,236.98,Tamil Nadu,2015,November,19,136,17-11-2015,41,1003,Store_1003,FoOr83,2
OD185,Amrish,Food Grains,Dals & Pulses,Dindigul,19-11-2015,South,782,0.28,195.5,Tamil Nadu,2015,November,19,304,17-11-2015,25,1005,Store_1005,FoDa84,2
OD186,Shah,Snacks,Noodles,Chennai,28-11-2017,East,1388,0.35,97.16,Tamil Nadu,2017,November,28,747,26-11-2017,7,1001,Store_1001,SnNo85,2
OD187,Krithika,Bakery,Cakes,Cumbum,26-08-2015,West,2264,0.21,792.4,Tamil Nadu,2015,August,26,602,24-08-2015,35,1003,Store_1003,BaCa86,2
OD188,Anu,Beverages,Soft Drinks,Pudukottai,16-07-2017,Central,813,0.16,138.21,Tamil Nadu,2017,July,16,155,14-07-2017,17,1014,Store_1014,BeSo87,2
OD189,Yusuf,Fruits & Veggies,Organic Fruits,Madurai,16-07-2017,Central,2015,0.24,564.2,Tamil Nadu,2017,July,16,636,13-07-2017,28,1009,Store_1009,FrOr88,3
OD190,Rumaiza,Beverages,Soft Drinks,Vellore,12-10-2016,East,1433,0.3,472.89,Tamil Nadu,2016,October,12,614,07-10-2016,33,1021,Store_1021,BeSo89,5
OD191,Amrish,Fruits & Veggies,Organic Fruits,Chennai,12-10-2016,East,2093,0.11,334.88,Tamil Nadu,2016,October,12,259,09-10-2016,16,1001,Store_1001,FrOr90,3
OD192,Muneer,Fruits & Veggies,Fresh Vegetables,Chennai,12-10-2016,East,2149,0.17,623.21,Tamil Nadu,2016,October,12,440,09-10-2016,29,1001,Store_1001,FrFr91,3
OD193,Anu,Beverages,Health Drinks,Dharmapuri,12-10-2016,East,1972,0.32,414.12,Tamil Nadu,2016,October,12,928,08-10-2016,21,1004,Store_1004,BeHe92,4
OD194,Suresh,Oil & Masala,Masalas,Dharmapuri,12-10-2016,East,2060,0.25,432.6,Tamil Nadu,2016,October,12,687,07-10-2016,21,1004,Store_1004,OiMa93,5
OD195,Peer,"Eggs, Meat & Fish",Eggs,Tirunelveli,31-10-2016,West,1175,0.12,340.75,Tamil Nadu,2016,October,31,160,30-10-2016,29,1019,Store_1019,EgEg94,1
OD196,Sundar,Oil & Masala,Edible Oil & Ghee,Theni,21-03-2015,East,1006,0.25,191.14,Tamil Nadu,2015,March,21,335,16-03-2015,19,1018,Store_1018,OiEd95,5
OD197,Sudeep,Bakery,Breads & Buns,Karur,21-03-2015,East,1409,0.16,380.43,Tamil Nadu,2015,March,21,268,19-03-2015,27,1007,Store_1007,BaBr96,2
OD198,Verma,Food Grains,Organic Staples,Pudukottai,06-11-2018,East,914,0.34,338.18,Tamil Nadu,2018,November,6,471,01-11-2018,37,1014,Store_1014,FoOr97,5
OD199,Surya,"Eggs, Meat & Fish",Mutton,Tirunelveli,06-07-2018,East,1352,0.3,527.28,Tamil Nadu,2018,July,6,579,05-07-2018,39,1019,Store_1019,EgMu98,1
OD200,Sudha,"Eggs, Meat & Fish",Eggs,Trichy,06-07-2018,East,682,0.25,170.5,Tamil Nadu,2018,July,6,227,01-07-2018,25,1020,Store_1020,EgEg99,5
OD201,James,Food Grains,Organic Staples,Tirunelveli,24-06-2018,East,1738,0.22,243.32,Tamil Nadu,2018,June,24,490,22-06-2018,14,1019,Store_1019,FoOr0,2
OD202,Vidya,Bakery,Cakes,Salem,03-08-2015,West,2421,0.25,484.2,Tamil Nadu,2015,August,3,807,02-08-2015,20,1016,Store_1016,BaCa1,1
OD203,Jackson,Food Grains,Organic Staples,Ramanadhapuram,03-08-2015,West,2245,0.24,404.1,Tamil Nadu,2015,August,3,709,31-07-2015,18,1015,Store_1015,FoOr2,3
OD204,Akash,Oil & Masala,Masalas,Vellore,17-12-2018,Central,896,0.12,295.68,Tamil Nadu,2018,December,17,122,16-12-2018,33,1021,Store_1021,OiMa3,1
OD205,Ram,Oil & Masala,Spices,Virudhunagar,03-06-2018,South,1033,0.3,185.94,Tamil Nadu,2018,June,3,443,29-05-2018,18,1023,Store_1023,OiSp4,5
OD206,Vinne,"Eggs, Meat & Fish",Mutton,Madurai,09-12-2018,West,1998,0.29,139.86,Tamil Nadu,2018,December,9,816,08-12-2018,7,1009,Store_1009,EgMu5,1
OD207,Verma,"Eggs, Meat & Fish",Chicken,Perambalur,01-12-2018,Central,1469,0.15,646.36,Tamil Nadu,2018,December,1,259,27-11-2018,44,1013,Store_1013,EgCh6,4
OD208,Haseena,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,01-12-2018,Central,1899,0.25,360.81,Tamil Nadu,2018,December,1,633,30-11-2018,19,1015,Store_1015,EgEg7,1
OD209,Esther,"Eggs, Meat & Fish",Mutton,Pudukottai,01-12-2018,Central,2194,0.2,153.58,Tamil Nadu,2018,December,1,548,30-11-2018,7,1014,Store_1014,EgMu8,1
OD210,Amrish,Beverages,Soft Drinks,Vellore,01-12-2018,Central,1942,0.29,504.92,Tamil Nadu,2018,December,1,793,30-11-2018,26,1021,Store_1021,BeSo9,1
OD211,Hafiz,Fruits & Veggies,Organic Vegetables,Kanyakumari,01-12-2018,Central,609,0.3,207.06,Tamil Nadu,2018,December,1,261,28-11-2018,34,1006,Store_1006,FrOr10,3
OD212,Verma,"Eggs, Meat & Fish",Chicken,Trichy,09-02-2016,Central,2353,0.26,423.54,Tamil Nadu,2016,February,9,827,05-02-2016,18,1020,Store_1020,EgCh11,4
OD213,Peer,Beverages,Soft Drinks,Salem,02-01-2016,East,1591,0.15,270.47,Tamil Nadu,2016,January,2,281,29-12-2015,17,1016,Store_1016,BeSo12,4
OD214,Arutra,Food Grains,Rice,Krishnagiri,02-01-2016,East,1353,0.11,527.67,Tamil Nadu,2016,January,2,167,29-12-2015,39,1008,Store_1008,FoRi13,4
OD215,Jonas,Beverages,Health Drinks,Namakkal,02-01-2016,East,1020,0.21,81.6,Tamil Nadu,2016,January,2,271,01-01-2016,8,1011,Store_1011,BeHe14,1
OD216,Harish,Snacks,Noodles,Ramanadhapuram,02-01-2016,East,1362,0.31,177.06,Tamil Nadu,2016,January,2,612,29-12-2015,13,1015,Store_1015,SnNo15,4
OD217,Sundar,Food Grains,Rice,Krishnagiri,02-01-2016,East,1733,0.31,433.25,Tamil Nadu,2016,January,2,779,01-01-2016,25,1008,Store_1008,FoRi16,1
OD218,Suresh,Oil & Masala,Masalas,Tirunelveli,28-10-2017,West,1949,0.17,97.45,Tamil Nadu,2017,October,28,399,27-10-2017,5,1019,Store_1019,OiMa17,1
OD219,Sabeela,Fruits & Veggies,Organic Fruits,Virudhunagar,28-10-2017,West,2368,0.34,876.16,Tamil Nadu,2017,October,28,1220,24-10-2017,37,1023,Store_1023,FrOr18,4
OD220,Arvind,Fruits & Veggies,Fresh Vegetables,Pudukottai,24-12-2016,East,2110,0.25,485.3,Tamil Nadu,2016,December,24,703,23-12-2016,23,1014,Store_1014,FrFr19,1
OD221,Ramesh,Food Grains,Dals & Pulses,Madurai,24-12-2016,East,1940,0.2,795.4,Tamil Nadu,2016,December,24,485,19-12-2016,41,1009,Store_1009,FoDa20,5
OD222,Willams,"Eggs, Meat & Fish",Fish,Vellore,24-12-2016,East,1557,0.2,638.37,Tamil Nadu,2016,December,24,389,22-12-2016,41,1021,Store_1021,EgFi21,2
OD223,Ramesh,"Eggs, Meat & Fish",Fish,Madurai,24-12-2016,East,1443,0.19,274.17,Tamil Nadu,2016,December,24,338,22-12-2016,19,1009,Store_1009,EgFi22,2
OD224,Yadav,Beverages,Soft Drinks,Perambalur,24-12-2016,East,2024,0.11,910.8,Tamil Nadu,2016,December,24,250,23-12-2016,45,1013,Store_1013,BeSo23,1
OD225,Krithika,"Eggs, Meat & Fish",Chicken,Viluppuram,24-12-2016,East,2168,0.16,563.68,Tamil Nadu,2016,December,24,413,19-12-2016,26,1022,Store_1022,EgCh24,5
OD226,Verma,"Eggs, Meat & Fish",Chicken,Tirunelveli,09-08-2016,Central,621,0.24,173.88,Tamil Nadu,2016,August,9,196,04-08-2016,28,1019,Store_1019,EgCh25,5
OD227,Komal,Food Grains,Organic Staples,Madurai,09-08-2016,Central,1230,0.17,295.2,Tamil Nadu,2016,August,9,252,06-08-2016,24,1009,Store_1009,FoOr26,3
OD228,Harish,Snacks,Cookies,Salem,09-08-2016,Central,560,0.34,240.8,Tamil Nadu,2016,August,9,288,06-08-2016,43,1016,Store_1016,SnCo27,3
OD229,Sudha,Oil & Masala,Edible Oil & Ghee,Tenkasi,28-02-2016,South,1286,0.22,282.92,Tamil Nadu,2016,February,28,363,26-02-2016,22,1017,Store_1017,OiEd28,2
OD230,Ramesh,Beverages,Health Drinks,Tenkasi,28-02-2016,South,1242,0.34,149.04,Tamil Nadu,2016,February,28,640,24-02-2016,12,1017,Store_1017,BeHe29,4
OD231,Arvind,Bakery,Breads & Buns,Krishnagiri,13-09-2015,South,717,0.21,43.02,Tamil Nadu,2015,September,13,191,08-09-2015,6,1008,Store_1008,BaBr30,5
OD232,Komal,Beverages,Soft Drinks,Namakkal,07-04-2018,South,1480,0.22,444,Tamil Nadu,2018,April,7,417,05-04-2018,30,1011,Store_1011,BeSo31,2
OD233,Komal,Food Grains,Dals & Pulses,Salem,07-04-2018,South,826,0.18,247.8,Tamil Nadu,2018,April,7,181,04-04-2018,30,1016,Store_1016,FoDa32,3
OD234,Ramesh,Snacks,Cookies,Ooty,07-04-2018,South,1846,0.22,276.9,Tamil Nadu,2018,April,7,521,03-04-2018,15,1012,Store_1012,SnCo33,4
OD235,Mathew,Beverages,Soft Drinks,Viluppuram,07-04-2018,South,2045,0.12,552.15,Tamil Nadu,2018,April,7,279,04-04-2018,27,1022,Store_1022,BeSo34,3
OD236,Vince,Fruits & Veggies,Organic Fruits,Nagercoil,07-04-2018,South,1983,0.17,773.37,Tamil Nadu,2018,April,7,406,05-04-2018,39,1010,Store_1010,FrOr35,2
OD237,Shah,Bakery,Cakes,Bodi,12-11-2018,West,650,0.16,247,Tamil Nadu,2018,November,12,124,07-11-2018,38,1000,Store_1000,BaCa36,5
OD238,Ravi,Bakery,Breads & Buns,Ramanadhapuram,04-06-2017,Central,2163,0.31,216.3,Tamil Nadu,2017,June,4,972,31-05-2017,10,1015,Store_1015,BaBr37,4
OD239,Adavan,Fruits & Veggies,Organic Vegetables,Bodi,04-06-2017,Central,1481,0.15,518.35,Tamil Nadu,2017,June,4,261,03-06-2017,35,1000,Store_1000,FrOr38,1
OD240,Arvind,Snacks,Cookies,Trichy,04-06-2017,Central,2492,0.14,124.6,Tamil Nadu,2017,June,4,406,01-06-2017,5,1020,Store_1020,SnCo39,3
OD241,Ramesh,Bakery,Cakes,Nagercoil,04-06-2017,Central,962,0.33,423.28,Tamil Nadu,2017,June,4,474,30-05-2017,44,1010,Store_1010,BaCa40,5
OD242,Malik,Beverages,Health Drinks,Coimbatore,04-06-2017,Central,1432,0.3,214.8,Tamil Nadu,2017,June,4,614,31-05-2017,15,1002,Store_1002,BeHe41,4
OD243,Muneer,Oil & Masala,Edible Oil & Ghee,Virudhunagar,04-06-2017,Central,523,0.12,78.45,Tamil Nadu,2017,June,4,71,30-05-2017,15,1023,Store_1023,OiEd42,5
OD244,Amy,Oil & Masala,Masalas,Chennai,04-06-2017,Central,1540,0.11,646.8,Tamil Nadu,2017,June,4,190,03-06-2017,42,1001,Store_1001,OiMa43,1
OD245,Roshan,Bakery,Biscuits,Coimbatore,01-06-2015,Central,817,0.15,326.8,Tamil Nadu,2015,June,1,144,31-05-2015,40,1002,Store_1002,BaBi44,1
OD246,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,01-06-2015,Central,2462,0.31,369.3,Tamil Nadu,2015,June,1,1106,28-05-2015,15,1006,Store_1006,EgFi45,4
OD247,Sudeep,Fruits & Veggies,Organic Fruits,Perambalur,01-06-2015,Central,962,0.21,288.6,Tamil Nadu,2015,June,1,256,28-05-2015,30,1013,Store_1013,FrOr46,4
OD248,Ridhesh,Beverages,Health Drinks,Cumbum,01-06-2015,Central,538,0.19,59.18,Tamil Nadu,2015,June,1,126,30-05-2015,11,1003,Store_1003,BeHe47,2
OD249,Ravi,Snacks,Cookies,Ooty,01-06-2015,Central,1556,0.17,482.36,Tamil Nadu,2015,June,1,319,27-05-2015,31,1012,Store_1012,SnCo48,5
OD250,James,Beverages,Health Drinks,Vellore,10-12-2017,West,2133,0.26,959.85,Tamil Nadu,2017,December,10,749,05-12-2017,45,1021,Store_1021,BeHe49,5
OD251,Mathew,Beverages,Health Drinks,Tirunelveli,11-09-2017,West,1474,0.14,235.84,Tamil Nadu,2017,September,11,240,10-09-2017,16,1019,Store_1019,BeHe50,1
OD252,Amrish,Beverages,Health Drinks,Dindigul,11-09-2017,West,531,0.14,127.44,Tamil Nadu,2017,September,11,86,10-09-2017,24,1005,Store_1005,BeHe51,1
OD253,Ramesh,Food Grains,Rice,Pudukottai,10-12-2017,East,1769,0.19,636.84,Tamil Nadu,2017,December,10,415,08-12-2017,36,1014,Store_1014,FoRi52,2
OD254,Surya,Fruits & Veggies,Organic Vegetables,Pudukottai,10-12-2017,East,1257,0.34,62.85,Tamil Nadu,2017,December,10,648,06-12-2017,5,1014,Store_1014,FrOr53,4
OD255,Veronica,Food Grains,Rice,Ramanadhapuram,28-11-2016,Central,1899,0.27,170.91,Tamil Nadu,2016,November,28,702,26-11-2016,9,1015,Store_1015,FoRi54,2
OD256,Harish,Fruits & Veggies,Fresh Fruits,Tirunelveli,28-11-2016,Central,1929,0.3,617.28,Tamil Nadu,2016,November,28,827,27-11-2016,32,1019,Store_1019,FrFr55,1
OD257,Ravi,Beverages,Soft Drinks,Ooty,28-11-2016,Central,2417,0.1,990.97,Tamil Nadu,2016,November,28,269,24-11-2016,41,1012,Store_1012,BeSo56,4
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Chennai,28-11-2016,Central,1443,0.25,476.19,Tamil Nadu,2016,November,28,481,27-11-2016,33,1001,Store_1001,EgMu57,1
OD259,Esther,Beverages,Soft Drinks,Dharmapuri,01-12-2018,East,660,0.29,290.4,Tamil Nadu,2018,December,1,270,30-11-2018,44,1004,Store_1004,BeSo58,1
OD260,Shree,Bakery,Breads & Buns,Salem,01-12-2018,East,2114,0.32,359.38,Tamil Nadu,2018,December,1,995,30-11-2018,17,1016,Store_1016,BaBr59,1
OD261,Sabeela,Oil & Masala,Masalas,Tenkasi,01-12-2018,East,1278,0.14,63.9,Tamil Nadu,2018,December,1,208,27-11-2018,5,1017,Store_1017,OiMa60,4
OD262,Ravi,Food Grains,Organic Staples,Krishnagiri,08-06-2018,Central,867,0.18,216.75,Tamil Nadu,2018,June,8,190,05-06-2018,25,1008,Store_1008,FoOr61,3
OD263,Roshan,Food Grains,Organic Staples,Kanyakumari,19-09-2015,Central,943,0.33,150.88,Tamil Nadu,2015,September,19,464,14-09-2015,16,1006,Store_1006,FoOr62,5
OD264,Vince,Beverages,Soft Drinks,Theni,19-09-2015,Central,1836,0.17,275.4,Tamil Nadu,2015,September,19,376,18-09-2015,15,1018,Store_1018,BeSo63,1
OD265,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,06-06-2017,Central,1200,0.19,420,Tamil Nadu,2017,June,6,281,01-06-2017,35,1003,Store_1003,EgFi64,5
OD266,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,10-11-2016,West,1167,0.18,256.74,Tamil Nadu,2016,November,10,256,08-11-2016,22,1019,Store_1019,FrOr65,2
OD267,Shah,"Eggs, Meat & Fish",Chicken,Perambalur,16-06-2018,South,696,0.34,139.2,Tamil Nadu,2018,June,16,359,12-06-2018,20,1013,Store_1013,EgCh66,4
OD268,Arvind,Oil & Masala,Masalas,Virudhunagar,22-01-2017,East,2500,0.33,425,Tamil Nadu,2017,January,22,1231,20-01-2017,17,1023,Store_1023,OiMa67,2
OD269,Adavan,Bakery,Cakes,Dharmapuri,09-12-2018,East,1507,0.16,180.84,Tamil Nadu,2018,December,9,287,05-12-2018,12,1004,Store_1004,BaCa68,4
OD270,Suresh,Beverages,Soft Drinks,Namakkal,09-12-2018,East,1612,0.11,612.56,Tamil Nadu,2018,December,9,199,06-12-2018,38,1011,Store_1011,BeSo69,3
OD271,Esther,Snacks,Noodles,Theni,28-12-2018,West,764,0.11,160.44,Tamil Nadu,2018,December,28,94,23-12-2018,21,1018,Store_1018,SnNo70,5
OD272,Krithika,Snacks,Noodles,Tenkasi,30-07-2016,West,884,0.31,282.88,Tamil Nadu,2016,July,30,397,28-07-2016,32,1017,Store_1017,SnNo71,2
OD273,Muneer,Fruits & Veggies,Organic Fruits,Viluppuram,30-07-2016,West,2443,0.23,781.76,Tamil Nadu,2016,July,30,730,29-07-2016,32,1022,Store_1022,FrOr72,1
OD274,Hafiz,Bakery,Cakes,Vellore,30-07-2016,West,1147,0.27,137.64,Tamil Nadu,2016,July,30,424,27-07-2016,12,1021,Store_1021,BaCa73,3
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Coimbatore,16-09-2018,West,1899,0.21,493.74,Tamil Nadu,2018,September,16,505,13-09-2018,26,1002,Store_1002,FrOr74,3
OD276,Amrish,Bakery,Cakes,Pudukottai,16-09-2018,West,744,0.11,66.96,Tamil Nadu,2018,September,16,92,15-09-2018,9,1014,Store_1014,BaCa75,1
OD277,Shah,"Eggs, Meat & Fish",Fish,Ramanadhapuram,13-10-2018,East,812,0.17,284.2,Tamil Nadu,2018,October,13,166,10-10-2018,35,1015,Store_1015,EgFi76,3
OD278,Ram,Oil & Masala,Masalas,Virudhunagar,13-10-2018,East,862,0.2,137.92,Tamil Nadu,2018,October,13,216,11-10-2018,16,1023,Store_1023,OiMa77,2
OD279,Arutra,Snacks,Chocolates,Virudhunagar,13-10-2018,East,1061,0.13,286.47,Tamil Nadu,2018,October,13,159,11-10-2018,27,1023,Store_1023,SnCh78,2
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Pudukottai,13-10-2018,East,2365,0.31,520.3,Tamil Nadu,2018,October,13,1063,09-10-2018,22,1014,Store_1014,FrFr79,4
OD281,Vidya,Snacks,Chocolates,Karur,26-09-2016,Central,1421,0.14,454.72,Tamil Nadu,2016,September,26,231,24-09-2016,32,1007,Store_1007,SnCh80,2
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,26-09-2016,Central,1357,0.24,203.55,Tamil Nadu,2016,September,26,429,25-09-2016,15,1013,Store_1013,FrOr81,1
OD283,Sheeba,Beverages,Soft Drinks,Chennai,02-11-2016,West,1007,0.24,433.01,Tamil Nadu,2016,November,2,318,31-10-2016,43,1001,Store_1001,BeSo82,2
OD284,Amrish,Bakery,Biscuits,Kanyakumari,26-09-2016,West,1544,0.26,138.96,Tamil Nadu,2016,September,26,542,25-09-2016,9,1006,Store_1006,BaBi83,1
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Salem,26-09-2016,West,1537,0.18,599.43,Tamil Nadu,2016,September,26,337,24-09-2016,39,1016,Store_1016,FrOr84,2
OD286,Ridhesh,Bakery,Breads & Buns,Ooty,26-09-2016,West,1530,0.18,168.3,Tamil Nadu,2016,September,26,336,22-09-2016,11,1012,Store_1012,BaBr85,4
OD287,Hafiz,Oil & Masala,Spices,Tirunelveli,18-12-2017,South,2460,0.15,738,Tamil Nadu,2017,December,18,434,16-12-2017,30,1019,Store_1019,OiSp86,2
OD288,Sudha,Snacks,Noodles,Cumbum,18-12-2017,South,976,0.35,429.44,Tamil Nadu,2017,December,18,526,13-12-2017,44,1003,Store_1003,SnNo87,5
OD289,Suresh,Fruits & Veggies,Organic Fruits,Coimbatore,18-12-2017,South,1106,0.19,298.62,Tamil Nadu,2017,December,18,259,15-12-2017,27,1002,Store_1002,FrOr88,3
OD290,Jonas,Bakery,Biscuits,Tirunelveli,20-11-2017,East,1165,0.17,244.65,Tamil Nadu,2017,November,20,239,19-11-2017,21,1019,Store_1019,BaBi89,1
OD291,Jonas,Food Grains,Rice,Chennai,20-11-2017,East,1244,0.14,497.6,Tamil Nadu,2017,November,20,203,18-11-2017,40,1001,Store_1001,FoRi90,2
OD292,Amrish,Fruits & Veggies,Organic Fruits,Madurai,20-11-2017,East,1992,0.34,418.32,Tamil Nadu,2017,November,20,1026,19-11-2017,21,1009,Store_1009,FrOr91,1
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Ooty,20-11-2017,East,1396,0.16,237.32,Tamil Nadu,2017,November,20,266,16-11-2017,17,1012,Store_1012,EgEg92,4
OD294,Ram,Snacks,Chocolates,Ramanadhapuram,26-12-2015,West,849,0.19,263.19,Tamil Nadu,2015,December,26,199,23-12-2015,31,1015,Store_1015,SnCh93,3
OD295,Sheeba,Oil & Masala,Masalas,Dharmapuri,26-12-2015,West,2488,0.14,547.36,Tamil Nadu,2015,December,26,405,25-12-2015,22,1004,Store_1004,OiMa94,1
